If you're celebrating #NationalTacoDayby eating at taco bell you should be ashamed of yourself!!#Disgust,1
Millennials' Political Views Don't Make Any Sense @TheAtlanticthat last paragraph shows so much ignorance.#disgust,1
Greed. The number one addiction in this country. #disgusthttp://fb.me/4z2DfBsMO,1
Well said on @ndtvby gen chowdhary.. Some issues just can't be made public in national interests..#SurgicalStrike@sanjaynirupam#disgust,1
"We will either sexually abuse you, or encounter you; the choice is yours. #Disgust",1
@cayexgomez@jamieoliverHis words demonstrates that he is not a real chef#shame#disgust,1
@_wolfeChristian@MissLizzyNJActually we can leave the pedophilia to your boy#CONaldwho has been accused of RAPING a 13 YR old!#DISGUST,1
"@Jay_Rad_22then this dude shouts ""ARMANDO STOP BEING SO LOUD, ONLY BLACK PEOPLE ARE LOUD YOU KNOW THIS"". I was in#disgustsmh",1
@_moodyygirl@NikkiDolly7and i agree No point in talking. But just imagine shehad all along spoken the same way abt few others too#Disgust,1
"@BlknWhtKat@notowelfarecardsilence helps noone. you cannot bully me like you do the needy. balancing ""help"" with mental abuse...#disgust.",1
Seeing the way some people get treated by their bfs/gfs makes me so grateful for me and mine #disgust,1
@CNN@CNNPolitics@CNNnewsroomhow can you even let@HillaryClintonquestion it? Her ridiculous accusations should be pounced on.#Disgust,1
"Taking aim at #MeanGirlsOnly a social DEVIANT is proud to be a MEAN GIRL. And, ""Mean Girls Day? What's next? Be Cruel to Pets Day?#DISGUST",1
Scored this on a trade! #mindykaling#disgust#insideout#pintrading#disney@ Disney's Animal… https://www.instagram.com/p/BLGq7Vujyu0/,0
10 times Trump shamed others on tax #hypocrit#trump#gop#cheater#liar#trumpettes#SMH#disgust#msnbc#cnn#wtf,1
European Governments delivering 14yr old Child Brides to their Old Arab Husbands for child rape to protect human rights? #bluehand#disgust,1
No words. Well none I can put into the public domain. #WASPI#disgust,1
@JacobMartinnn@ethanjcampos@CarrSylvie@JasonMetcalfe4@daniel_greeley@theboysagreed chokers are#disgust,1
She is over the moon it seems. #Disgust,1
I average 50 #trollsa day#blocked#SMH#disgust#angry#ugly#racist#people#sad,1
"Should the company in question be called Saudi Oger, or Saudi Ogre? #disgust",1
Making fun of @HillaryClintonhealth??? Imitating her???#disgustof a person!@JoyAnnReid@robreiner@JohnLeguizamo@DebraMessing,1
@JohnRLottJr@Gun_Shots@FoxNewsWhat has this country come to when a student can't exercise his first and second amendment rights?#Disgust,1
@realDonaldTrumpMy suspicion is their devotion to him has to do precisely with what we're talking about here:#Disgust. 41/n,1
Has anyone else noticed that @realDonaldTrump's primary emotional response to other people is#DISGUST? 1/n,0
An Egyptian MP asks universities to perform virginity tests on female students. I don't understand how these people get selected #disgust,1
WHY CAN'T #ILEANAGARCIASEE THAT? SHE ISN'T VERY BRIGHT JUST BUYS THE#RACIST#PROPAGANDAFROM#TRUMP#SMH#DISGUST,1
Asda grocery line areliars that treat customers like they are un-educated morons...a call back from last night still waiting #disgust,1
"#Circumcision#FGMbarbaric,religiously motivated child#abuse.Time to consign both to history#MoveForward#Disgusthttp://rationalhumantruth.blogspot.co.uk/2016/09/circumcision-fgm-barbaric-religiously.html …",1
No need to hire hitmen anymore...cops do it for free #disgustAlfred Olango: Police release videos of fatal shooting http://news360.com/article/371846584 …,1
"#disgusttells u that you are going wrong in some way, according to the other person.#sharktank… https://www.instagram.com/p/BLAjprRDQU7/",1
"@JoyAnnReid@thedailybeastRemember all that tripe at the RNC abt how Trump must be doing something right, look at his kids#Disgust",1
"Give us a break. Oh wait, you are going to break again #USSenategoing dark for 46days. After a 53 day break. Hard at work.#shame#disgust",1
@MeghanKEdmondsPeople like this#disgustme. Is she really crying because she only has one baby. Way to be happy for the one you have.,1
SHAME ON #GULLIBLE#NEWJERSEY#VOTERS#CONMAN#CRIMINAL#CHRISTIE#WINSAGAIN.#bridgegateWhat is Wrong with this picture#SMH#DISGUST,1
#GAHI CAN'T WATCH ANY OF#MSNBCDAYTIME#REALITY#TV#SHOWS#DISTURBING#PROPAGANDA#SMH#DISGUST,1
"@PizzaHutCaresabout anything but quality. As long as you pay your money, they could care less the quality of food they send you.#DISGUST",1
India let down by yet another Pak backing Indian passport holder #Disgust#Anger#Hurt#PainDoesn't India deserve better?@BeingSalmanKhan,1
#disgustcan be seen on hilary's face. She is obviously not ok with the man touching him.… https://www.instagram.com/p/BK-CRkgDDUI/,1
"@kurteichenwaldI am far more concerned about why you r not behind bars 4 Child Porn, than anything Trump Org has done.#SHAMEFUL#DISGUST",1
Cannot afford to wish after bringing a life into the world who didn't ask to be born... #criminal#disgust,1
Ha ha @SamPamphilonface when@russellhowardlost the fencing on@Go8BitComedyis brilliant#disgust,1
Feeling a little emotional!? #InsideOut#joy#disgust#sadness@OESrockSTARS@suptking,0
I can't wait until @HillaryClintonwins. These#deplorablesare CRAZY! Let's not forget who they are when@realDonaldTrumploses.#Disgust,1
Shame on you all @BGConOxygenmight think this bring ratings but this show is nothing more then encouraging bullying#BGC#disgust#filth,1
@znmeb@sharon000Why can't we have 1 vote per person? I'd go for that. also this stinks to high heaven#Disgust,1
IT IS THE INTERNET #TROLLS#RESPONSIBLEand#trumpruns around pushing them#LOL#SMH#DISGUST,1
Failing our children again. Stormont continues to be surrounded by reality w no end in sight. #Nolan#disgust,1
"@riotwomennn@realDonaldTrump@RosieYou know what? We men (#realmen), brought up by enlightened, intelligent women? We see it too.#disgust",1
Downloaded Grindr for the first time in six months. I'm disappointed in humanity again #gays#disgust#ugh,1
#SamAllardyce#MotorMouth#BlatantCorruptionOk. Motor Mouth Allardyce has resigned Big deal#UKCorruptionis becoming mainstream#disgust,1
"Two vile pigs, ugly inside and out, so they have to fat shame a gorgeous girl to make themselves feel better. Tale as old as time. #Disgust",1
He didn't say what it's winning. :D #Condemnation#Shock#Horror#DisgustYa gotta win in the right things. :D#SheWon,1
"@NBCNewsway to be an impartial news reporting station. It doesn't matter who you think should win, you should not be posting this.#disgust",1
"She said ""he loves beauty pageants "" like ""he loves #goldenshowers""#disgust#PresidentialDebate",1
YOUR President. That line alone speaks volumes @realDonaldTrumpYou still see him as illegitimate#Disgust#CrashingTheDebate,1
@Varneyco@CoffaroRendo@realDonaldTrumpyes cause we all know she's left our ppl to die in#Benghazi.#Hillary#disgustme SHE LIES,1
She just said we are all racists! WTH? @HillaryClintonYOU'RE THE RACIST! You do not speak for Americans!! Check yourself sister!#Disgust,1
"""The city where I have investments..."" #Charlotte No one cares about your investments in Charlotte right now, DJT. #debatenight #disgust",1
"Exactly a ""unbelievable"" company, with ""unbelievable"" people that support him, complete with a hotel as thrown in #disgust#dumptrump",1
"@EllenBarkinShe is so full of crap, ask her about how much money she makes and how many people sh has screwed!#neverhillary#disgust",1
"Every time trump says ""milli-yens"" God kills a kitten #debates #disgust #puke #nauseous #gross #ew #nasty #sickening #vile #blegh #filth 😷",1
"@Refinery29 @webjournalist what does @HillaryClinton think that ""smile"" is getting her. #disgust #entitlement #debatenight",1
#LOLWELCOME TO#MSNBC#COMCASTUNIVERSAL#CORPORATE#MEDIA#SMH#DISGUST,1
"I find it funny that a person who lived with a East Indian guy, owned a sari,is now involve with a anti Muslim group! #fknhipocrite#disgust",1
@rhoney15I bet you kick puppy's in your spare time too#Disgust,1
@pawpatrol2015@BreitbartNews@HillaryClintonhas 2 loves money & power. Zero positive accomplishments in 25yrs in political arena#Disgust,1
1st part of #Hypocrisy begin . We'll hear a lot of #Platitudes & #Auctions that give rise to #Disgust #debates #debatenight #Debates2016,1
This is dependant on my mood but I see myself in all three ☺️#rupertgiles #disgust… https://www.instagram.com/p/BK1DPBwhNte/,1
@flipkartsupport@FlipkartIncident: IN1608290853457767807 Return was to be picked up by 20th Sep. Still waiting#customerservice#disgust,1
These girls have no shame #disgust,1
Sad that the 'little people' get this treatment while elitists like #CrookedHillaryget a free ride & the#DemocRATnomination.#Disgust,1
@joe_chilcotFear is old skool.#disgustis the new black !#liquidass,1
Guy and his onahole. https://freech.net/fam/preview/47547.html … #freech#disgust,1
Read more on how children’s understanding of #disgustfactors into the risk of developing#OCD:,0
The Psychology and Politics of Disgust #disgust#psychology#politics#AttitudeAdjustmentshttp://tinyurl.com/jk9mj2g,0
"Back & forth on who to vote for, #insanityor#disgust... The safe bet is disgust... They need to legalize weed , for this election alone.",1
@AgStisme@trampslikeus2@sharonhough@goon48@AP_Politics@thegaranceAnd sometimes it's about plain old#Disgust,1
Damn it @FoxNews #outnumbered My wanting to hear @EricTrump was just over powered by my #disgust for @julieroginsky . Thanks a lot 👎👎👎,1
"Why not? They can use real weapons, even threaten to nuke us, but we can't even use water!!!!!!! #Disgust#Angry#Pain",1
"@jeandiata@HillaryClinton@realDonaldTrump's words wld cause any woman,especially 1 with young dghtrs,2 have a visceral reaction#DISGUST",1
Protecting the baby in the middle 💔@japan #shame #disgust #worldiswatching,1
#threefictionalcharactersthat describe me#TownBelle#Disgust#CatPam,0
Today a girl tried to tell me that #InsideOutis a DreamWorks movie...I was like...@mindykaling#Disney#disgust,1
"This is the one...better. #DisgustThanks@steeb2er, I did say it was too bright https://www.instagram.com/p/BKqonIgAziQ/",1
Thug jump-kicks homeless man in ‘disgusting’ attack (VIDEO),1
This mentality does not solve anything..I believe they should arrested this person for terroristic threats #disgust,1
"How our #judgementsabout#criminalsare swayed by#disgust,#biologicalexplanationsand#animalistic#descriptionshttps://digest.bps.org.uk/2014/07/25/how-our-judgments-about-criminals-are-swayed-by-disgust-biological-explanations-and-animalistic-descriptions/ …",0
"@stevekerrI urge u 2 simply google ""officer shot"" and read the story after story of dead officers. Then tell me where our#disgustshould b",1
What Kind of Change will #CharlotteProtestMotivate in the Public?#Disgust,1
"Fucking figures Birdman would make an appearance on this show, considering it is his fucking story. #disgust #EmpirePremiere",1
"There's no ""message"" here. Children aren't learning 💩! This is hood rats, thugs, and 💩being 💩! Go Home! Animals! #Disgust #CharlotteProtest",1
@calabro13sports@NyeSportsGuySocial change?Find another way other than disrespecting the country that lets u live out your dream!#disgust,1
"#Riotin#Charlotteright now!#BLMat it again, one shot dead, thank#Sorosfor paying these fake protesters to act like animals!#Disgust",1
@LisaClaire9090ti be honest I want them to really express their disgust and frustrations Why are they being annihilated one by one?#disgust,1
>>> when someone sneezes and you hear the phlegm cut from the back of their throat!!! 👀😷#disgust.,1
My #DescribeYourselfAs3FictionalCharactershas 1 common denominator.#mindylahiri#kellykapoor#disgust,0
Interesting consideration of role of #disgustin#phobias&#mentalhealthconditions such as#OCD&#eatingdisordershttp://bjp.rcpsych.org/content/190/6/457 …,0
What? Trump will deport half the team #disgust Ricketts family to spend $1M to back Trump's presidential bid,1
Inside out bows! #insideout#bowsbybecca#joy#bingbong#disgust#anger#sadness#fear#disney#pixar,0
@WOW#Crooked#Liar#DonaldTrumpWords cannot express my#Disgustwith#tRUMP#TrumpNO#HillYESIt IS that Simple,1
#farrahlooks#ridiculous#wtf#teenmomOG#giant#fake#lips#boobs#smh#disguststill better than#morningjoe#LOL,1
Next gig in Nagoya! 2016/10/22(sat) #Huckfinn#Disgust,0
Another case of a murder of an innocent person by an untrained officer. No first aid. No one attended for over a minute. #Crutcher#disgust.,1
Yet another example of @CNNPoliticsFOSTERING RACISM!#CrookedCNN#ClintonNewsNetwork#CorruptSurrogates#DishonestNews#Shameful#Disgust,1
@SmokingSkills_@AmbedkarCaravaneven in this situation we are trying to find who is from where#shame#disgust,1
that's what took her so long Saturday #disgust,1
Has the thug #BettyShelby been arrested yet 4 murder? @TulsaPolice ya'll real quiet. #blacklivesmatter #sickofthis #disgust #TerenceCrutcher,1
Next gig in Nagoya! second to none ! @NAGOYA_HUCKFINN#Disgust,0
What has happened to this country?Injustice everywhere and the culprits are not being punished for their crimes?! #TerenceCrutcher#disgust,1
‘The science behind #disgust’: http://www.salon.com/2011/07/24/disgust_interview/ …#emotionsvia@Salon,0
Oh My this is #WICKED#embarrassing#WeKnewAllThis#though#smh#disgust#msnbc#nbc#comcastuniversal#andylack#morningjoe#cnn#fox#wtf,1
"@BBCScotlandNews@hazelbagendWhat is actually getting thought about ""Jock shock"" really is Murdoch press like.#disgust",1
"ITV News reporting ""bad intelligence"" may be behind recent mistaken ID of Syrians. Remember we have NO GOVT MANDATE 2 get involved #DISGUST",1
how to create A tyrant! #disgust,1
@penn_stateidiots! -@penn_statefans support#Paternowith ‘#Sanduskyis innocent’ shirt http://nydn.us/2d8mf31 #disgust,1
More than 800 immigrants mistakenly granted citizenship #ObamaWorld#disgusthttps://www.yahoo.com/news/more-800-immigrants-mistakenly-granted-citizenship-130452164--politics.html?soc_src=social-sh&soc_trk=tw … via@YahooNews,1
||~ Hahahaha #monday #disgust ok no I joke! 😂😂😂😂😂I can do it! Yyeeeiiiiip https://www.instagram.com/p/BKiwEPIgsWh/,1
GOOD LORD I NEVER THOUGHT I COULD AGREE WITH THIS STATEMENT ... but I do #SMH#disgust,1
"@JioCareover 18 days now Sim NOT YET ACTIVATED and reliance digital, Ajmer not helping#disgust@reliancejio#jio",1
Bernie Sanders campaigns for Clinton at Ohio campuses #disgust#outrage#fraudhttp://www.wsws.org/en/articles/2016/09/19/sand-s19.html …,1
Afghan boy killed in Calais in attempt to climb on to lorry to UK. The driver didn't stop. #disgust,1
Five years later and this is still how I feel pretty frequently #disgust,1
@MaliniPWhy do we need Enemies like Pak when we have citizens like YOU? Sharia Bolsheviks w moronic logic danger 2 any country!#Disgust,1
"As there's no confirmation abt her show why ppl come up with this #Karika Edit👿🙄😏 I mean ""get a life"" yrrr #Disgust",1
@shantellebissonGrt news on ride@yannick_bissonpic was cute. Sad & mad about litterbugs trashing up my street & precious nature#disgust,1
There is absolutely no reason to support Trump or Hillary based on the credentials that they are not their opponent. This is base. #disgust,1
tfw you wake up to find a dead fly carcass in the middle of your floor that your dog has killed for you #disgust#pride,1
so late the party but I finally watched #InsideOutit's such a good movie!!!!#joy#sadness#disgust#fear#anger#emotionscantquit,0
Syrian soldiers who were apparently mistaken for Islamic State fighters #pigsmightfly#US#disgust,0
The most beautiful form of #Disgust&#FilthI have ever been forced to endure...a… https://www.instagram.com/p/BKdy7jJAB44/,1
Try my guest blog post on 1970s #dogdirtand#disgust@SniffThePastDog@ManCHSTM@chstmphdshttps://blogs.kent.ac.uk/munitions-of-the-mind/2016/09/16/dog-dirt-disgust-and-1970s-british-health-propaganda/ …,0
"Why Is Penn State Celebrating Joe Paterno?, via @nytimes. This is a real embarrassment for#PennState#disgust",1
That picture is giving me nightmares #disgust,1
@PatMcCroryNCtouting his creation of non-existent threat from trans individuals as an administrative accomplishment?#disgust@RoyCooperNC,1
#disgustlinked to#depressionin cancer patients but not controls. http://www.tandfonline.com/doi/abs/10.1080/08870446.2016.1235165 …,0
Women who smoke while they are pregnant annoy me. #disgust,1
Blood isn't thicker than water. Your family is who you choose to be. If someone wants to leave don't try to keep them. #disgust,1
Id say the boys are jaw deep in balkville #disgust,1
"@arturoviaggia@r_falcasantos@providencecolThanks! I'm looking forward to it--and to talking about souls,#performance, and#disgust",1
"It's total 100℅ bullshit. Sadly, that's what we've learned to expect from American House of Representatives #disgust",1
"Pence: I'm getting 'whiff of desperation' from the Dems @mike_pence,#pence, no that's#disgust. CNN",1
@Clarknt67: Fact that@DonaldJTrumpJrhas no compunction using such nastiness shows his poor upbringing.#disgustdsn't cover it.@NBCNews,1
"bit.do/czdTs #Powell#reveals#disgustwith#Trump,#distastefor#Clintonin#hacked… http://goo.gl/fb/9kEuyj",1
"#Circumcision#FGMbarbaric,religiously motivated child#abuse.Time to consign both to history#MoveForward#Disgusthttp://rationalhumantruth.blogspot.co.uk/2016/09/circumcision-fgm-barbaric-religiously.html …",1
Obama's $38bn gift... Dollars for Terrorism and Oppression to zionist fascist ISrael! #Disgust#PrayForOurWorld,1
Uncovered: America’s Slave-Breeding Industry https://blackmattersus.com/15914-uncovered-americas-slave-breeding-industry/ … #black#slavery#disgust,1
I walked into class today and felt the instant #shock and #disgust @ my appearance and honestly?? I get it!! I look ROUGH !!! 😮😮😮,1
I wonder how the families of Benghazi 4 feel to hear Hilly say we didn't lose ONE LIFE in Libya when Hilly was resp. 4 their deaths.#DISGUST,1
#ALTRIGHT=#HughHewitt#anncoulter#proud#RACIST#participants#Amy#disgust#WeSeeYouthough,1
The latest news confirm that you're ruining tennis and the sport in general: SHAME ON YOU! @wada_ama @ITF_Tennis👎👎 #IStandWithMaria #disgust,1
"Well, at least it's not Monday. #disgust#insideout#Pixar#DisneyInfinityo",1
"If the govt can't make clear decisions around human rights issues in Aust, then I ask them to appoint someone who can #auspol#disgust",1
There's a US flag 100x40 yards on the field and @ESPNhas the camera on the backup QB#waytogojackasses#disgusting#MNF#Disgust,1
The police like to use fancy words like seized instead of stolen when THEY do it. Asset forfeiture is another one they like to use. #Disgust,1
"#Halloweenis coming up, I'm selling my@PixarInsideOut#DisgustDIY dress, check it out: http://sanisshop.tumblr.com/post/150307796099 …",0
"Why Donald Trump gets a pass http://www.politico.com/story/2016/09/why-donald-trump-gets-a-pass-228009 … <Trump’s campaign “may not be good for America, but it’s damn good for CBS”> #disgust",1
"#TheTroubleWithAddictionis#whiteaddictioncalls for help/rehab, while#blackaddictioncalls for jailtime, broken fam#disgust#filth",1
dailynewsbin.com/news/badass-hillary-clinton-shook-off-pneumonia-diagnosis-to-attend-911-event-today/26019/ … MSM is slamming the campaign for not notifying them she was ill. Not gee hope she feels better soon. NOPE! #disgust,1
@RoflCritic@im_javedkhan@sardanarohityou don't believe in Indian justice system go and knock court with you paper cutting proof.#disgust,1
"So basically what's on our plates will determine if we are eligible to be killed/raped or not??? Holy ""Cow""!!! #RapistGauRakshaks #disgust😠",1
"@TXStarLake@oufenix@AdamsFlaFan@AnnMacNaughton@peterdaou@kurteichenwaldFigures, they would be upset..racist website and all.#disgust",1
@shahid_siddiquiPl. drive that Point Hard in Urdu papers. Coz lot of clergy celebrated it! N when caught mumbled 'Jew Conspiracy'!#Disgust,1
#WOW#ANDREAMITCHELL#LOOKSAND#SOUNDSREALLY OLD#NOTHTEBESTLOOKFORYOU#msnbc#MADDOW#LAWRENCEINSTRUCTED TO SAVE THEM FACE#SMH#DISGUST,1
When Dan watches the X Factor.. #Disgust. https://www.instagram.com/p/BKMBfPpACtx/,1
So @NFLa player wants to honor America and those lost on 9/11 will be fined. Others can disrespect America with no consequence?#Disgust,1
"Fascinating morning read on #disgust! As an aside in my c19th research, ""hunger"" is both emotion &pathology#histmed",0
@washingtonpost#sad#disgust#pitty#law#guiltetc for#hungerI rally &pay 1pouch of fries/day 4a week@BurgerKing4 anyone#BKhungerAcc,1
@The_Mad_Rebel #DenverSucks @NFL @Broncos #BlackLiesMatter another oppressed black w/a million bucks!💲💲💲💲#Disgust,1
@PatMcCroryNCtouting his creation of non-existent threat from trans individuals as an administrative accomplishment?#disgust@RoyCooperNC,1
Love #disneypixar! Me and hubby.#couplegoals#insideout#funkopopvinyl#disgust#angerhttp://fb.me/3b2XIXAXf,0
"On a cruise, my cousins typically take videos of a drunk guy that I'm scared of just to make sure I'm seeing all the #disgust he's up to 🙃",1
@nfland@CameronNewtonneed a pair#Disgustniceballs dangle beneath your desk so you can discretely de-stress http://www.designboom.com/design/niceballs-imaginarte-stress-ball-desk-09-07-2016/ …,0
"Now I'm hearing the lousy, pathetic and non-journalistic interview that @MLauerdid to Trump & Hillary. Biased and manipulative.#disgust",1
"I'm only at growing #Dislikewith#Mediaspecifically#CnNand#MSnBC, but trend is clear Only#Disgustfor#FoxNews",1
@NFLYou are a company. Your employees represent you. Quit popularizing these whiny rich thugs. Look at who comes to your games.#disgust,1
Clearly once a hoe always a hoe #disgust,1
One of his creepiest shoes yet! Be sure to check him out! https://t.co/e3qLMroqs7 #creepy #spooky https://t.co/cnAX0MflXU,0
"Hollowgast concept for Tim Burton's ""Miss Peregrine's Home for Peculiar Children"" https://t.co/1oR1SScgb9 #creepy … https://t.co/wpChRU5uKF",0
Gibbon Skeleton https://t.co/o0xNp4Tz0i #creepy #spooky https://t.co/XjqNtA4iqR,0
The 11 Scariest Dolls Ever Made https://t.co/v7qS3LeqOj #creepy #spooky https://t.co/eDXg4Q2UeK,0
Chiropractic adjustment looks and sounds like torture https://t.co/dXsPkO8LaE #creepy #spooky https://t.co/E81txPzGXZ,1
Security camera footage from the venue of a wedding I'm in. https://t.co/ZykmB02oTC #creepy #spooky https://t.co/o6iEkrxNX6,0
This guy in Philly. https://t.co/P7rOemCbuQ #creepy #spooky https://t.co/ql3Plu01u8,0
When a creepy gif is broken. https://t.co/Cf1WjmknYf #creepy #spooky https://t.co/AGIgiSTQfq,0
This baby-eating statue D:} https://t.co/cgkZaVUSrF #creepy #spooky https://t.co/8cvd11bsLA,0
Big baby head https://t.co/FHUtkf5VeY #creepy #spooky https://t.co/Qz1fIUmdj4,0
"abandoned Beelitz military hospital, Germany. Hitler was treated there. https://t.co/XIHOJhNcOd #creepy #spooky https://t.co/rqI5MqIMVA",0
#bw #florence #creepy #elemosine https://t.co/nQM02jfZsi,0
Saw #MichaelMyers a few nights ago.... #muncie #scary #halloween https://t.co/9ESIee4BXO,0
Actually a solid list! - 23 Genuinely #Scary #Horror Movies You Have To Watch This #Halloween https://t.co/hnbZRpFwXN,0
#Creepy #Hangman https://t.co/7gwO7CLnAi App Apes Review. https://t.co/kJPAzAg1sI,0
"Dear #America,
 
 do you really have a recent problem with #scary clowns?
 
 #clowns",0
Doing my practical assessments with a 6 person audience was definitely a character building experience 😳😳 #fear #passed,1
@realdonaldtrump this is a non apology. Big diff btwn locker room talk &amp; sexual harassment. #quittherace #creepy… https://t.co/XycE5I2kVy,1
Sounds like the song #Afraid (that period) is the link between @NikkiSixx way of composing #MotleyCrue songs and #SixxAM? #AskSixx,0
‘We have your daughter’: A virtual kidnapping and a mother’s five hours of hell @washingtonpost #scary https://t.co/DYJu90e9Mh,0
Cubs can actually win the World Series this year #Scary,1
These Ren &amp; Stimpy masks by Immortal Masks https://t.co/UV50X1GY7X #creepy #spooky https://t.co/CfpkC0y5oC,0
@bigmarkdavies last season @buryfcofficial conceded 73 league goals. Without @NathanC_5 I can honestly see it being 80+ this season #scary,0
"#furacão #matthew perceba que #sinistro 
 can you see? #creepy #death #face #evil #hurricane… https://t.co/EXs9EWGMc5",0
Creepy pasta: Awal score - https://t.co/tDE1goRcYn #creepypasta #kripikpasta #creepy #horror,0
"#RockFM Now Playing:
 Scared
 Three Days Grace
 
 Listen Live! https://t.co/EZpRE3dMuA
 #Scared @ThreeDaysGrace https://t.co/UsF0B3ow3C",0
"Daily reminders help us gain clarity, perspective and push ourselves onwards with emotional wellbeing #coaching… https://t.co/geANTTQBU5",0
"#Man #Bungoma hides under lorry, #Fear meeting #Wife: https://t.co/vUvZ8iMt1L, https://t.co/TCShMhOfTF https://t.co/0G1tK65xQ2",0
[BLOG POST] Fear... https://t.co/3x1X7FiSto #fear #mindset #motivation #success #mlm #business #marketing #dreams https://t.co/Ey2DLrbuXT,0
This is why so many of us are afraid of #clowns: https://t.co/XxbO5o1YAS (@HowStuffWorks) HT @1059TheRegion #fear… https://t.co/44ggmsQyu0,1
#scared you #funny #hilarious #icant #comedy #funny #lol #joke #Lolz #alltreeofyall… https://t.co/zVIwlbI5JW,0
"@Earthmothermsgs Go Gently, My Children – Message from Mother, Nov 25, 2015 https://t.co/Fgs0dFRSEI #Fear #Family https://t.co/kbDIlwAq1v",0
"these clown sightings are getting out of hand,... just creepier and creepier,... 
 #clownsightng #trump #clown… https://t.co/UEIbYsyLqe",1
"The instant cure for worry
 https://t.co/3ECxzXte65 #worry #mindset #fear #action #motivation #inspirational #inspiration",0
#Halloween 2016: #Events in the #UK https://t.co/4JkwNZj9zE @farmaggedon @beltanefs @DrFrights #Blog #Scary #Fun https://t.co/GWKQ45dUEL,0
"The Pumpkins are ready @Holliesfarmshop #scary #carving #halloween
 https://t.co/lDLF0HySTf https://t.co/wBquYALgta",0
"""I Feel Dead"" #selfie #dark #scary #horror #creepy https://t.co/2B90T7Zqx0",0
"I have no words to describe what I feel about Trump right now.And everyone who knows me,knows that saying something.#Scared #Creepy #WeDeserveBetter",1
The only thing more disgusting than Donald's vulgar words was Billy Bush forcing @Ari_Zucker to hug them.#creepy #assault,1
"#IT,,,is ur #sensitivity,,that feels,,#Fear,,not ur #intelligents,,,,joseph",0
"Excuses, excuses. Time to STOP https://t.co/ELBb70FBUD #control #fear",0
molten: #poem 2 on #fear - @muz4now https://t.co/lOwQ05VcFB,0
#scary 🎃🐾🐾🐾 👹👹👻👻 https://t.co/WbQksQRPNQ,0
@MENnewsdesk @CityLifeManc yeah let's ruin everyone that has pets night. #banbonfirenight #scared pets,0
https://t.co/gV3RO92FH0 #stock #sexy #beautiful #creepy #handscythe #scythe #bra #lingerie #undergarme... https://t.co/nBmgQWnyoA,0
#Fear is the #tax that conscience pays to guilt. George Sewell #teamfollowback,0
"#Scary #popupcards for #Halloween, on #sale right now! #FreeShipping too!
 https://t.co/YFEQZKobbq https://t.co/6chPSHUdx1",0
Where do you live your life ?@biomechanicsedu #TMC16 #mindful #present #new #fear #future #past https://t.co/uigKUcrPjW,0
"#halloween2016 is really on a Monday this year🤔.....no stopping us!👻
 #scary #scarystories… https://t.co/hPnk99d7DS",0
Can I just say something????? The disjointed faces and graphic Halloween face makeup scares me worse than the creepy clowns. #creepy,1
