The fact that our #society #demonizes other #cultures is #UnAmerican and not #Christlike. Truly #sad! @crampell https://t.co/i4fxNJeLMd,2
I hate the fact that I see people in relationships everyday at school because I know I will never have one. #depressed,5
When I realize that I'm out of coffee in the morning... #mygod #depress https://t.co/hgc3K8SVf1,1
I have everything I need/want and i still feel like I have nothing #sad #nothing #feelingempty #feelings #help https://t.co/45O4iEYZfM,4
@JCOVMUSIC I have never in my life been so dismayed by the choices available to the American voter for the office of the President. #Sad !,4
So sad when a guy u like likes u and then people tell him u like him and then he just stops talking to u. #Love #Life #Sad,4
"RT @Iunacy: So, this is my life. And I want you to know that I am both #happy and #sad and I’m still trying to figure out how that could be.",2
So emotional after watching @13THFilm. A must watch film for every classroom in America. #Shocked #Sad #Education #StopRacism2016,3
been at work since 11 and im not off till 7 :( #sad,4
RT @DoctorNorman: As the days get longer and colder I tend to offer more information about Seasonal Affective Disorder (#SAD). https://t.co…,3
RT @jasmineneecole: So sad one of my friends from high school passed away 😪 life really is short man #sad #LifeIsShort,5
Working 9-5 Monday to Friday in an office is torture for me. #depressed 😒🔫,4
When your heart has been numb so much it hurts #depressed #depress #depressing #depressi... (Vine by Jay) https://t.co/XgF4ErSx7M,5
Told my son it was John Lennon's birthday. He asked who that was. #sad,2
I have no friends .. I've never felt so lonely in my life #depression #depress... (Vine by Ðëprêššēð_Mêšš) https://t.co/phHul3xXRg,5
What do you call an Irish sniper? Eamon. 😂😂😂 #Sad.,1
@HealingMB Awww-- now this is what most adults need to see and take lessons from children so young! Especially in this election year. #sad,2
"@SamsungMobile when you gonna #launch #galaxynote7 #India waiting from long time, its #hurting. #unhappy #helpless",3
The last flowers of summer. #sad #beautiful #nature #fall https://t.co/o8C5NQUjvh,1
#NFOP still supports #DirtyDonald #Trump - no wonder women don't have confidence in the police when it comes to se… https://t.co/jZlbybvOzm,2
I'm starting to question whether I was some serious cunt in my past life? Because if I was I'm certainly paying for those sins now! #Unhappy,3
@CBSTheOpenRoad @BondiVet That is soo #sad😭 hope there wasn't anyone's life's lost including animal's!,5
Just inhaled 100 chicken wings because I'm sad ... #life #sad 👍 ✌,1
The problem wit today society you always got to steal ya joy bring you dwn jus to feel good about theirself #sad 😩,4
I don't have a boyfriend. #sad,3
When you can't watch TATINOF cuz its on YouTubeRed 😭😭 #depressed #TATINOFTwitterParty @danisnotonfire… https://t.co/o37KpTdtkw,3
@OdetteDelacroix @Uber ...that is pretty mean. He must have not known who you were. #sad,2
Such a messed up world https://t.co/H3la02bd0B #drugs #overdose #suicide #drugsarebad #justsayno #nodrugs #dea #dope #cannabis #sad #child,4
Trash defending trash. #SAD https://t.co/o8iXDYzfmY,1
This is the only thing always available for me... 😔 #sad #me… https://t.co/bY3HokGWnS,3
RT @KevinWarholReal: FAKE: Please help me to REPORT this FAKE account! It's NOT MEEEEEE #sad #sickofit #fake #Instagram @instagram https://…,2
This is the Mondayest Friday I've ever had in my life🙄💩 #needtodosomethingnice #unhappy,2
Not getting a @GlastoFest ticket! is like getting noting for Christmas not even a card. #unhappy #sucks #fml #nogoldenticket #elliegoulding,3
"This is how shit my life is, I become a towie commentator occasionally laughing at other people's life when my life is more tragic #sad",4
Tommy from Martin died.😢#sad #RIP,5
watching it on TV bring it real how bad it was and ruined a village #sad day,3
I'm missing out on my favourite holiday. #depressed #ilovethanksgiving,4
@SirsiDynix I am the librarian at my library. My kids can't access my database page. We keep getting error messages. #notgood #unhappy,1
I hate it when people say life gets better because it's not true. Life never gets better. Its all pointless and not worth it! #depressed,4
When you are recording and your PC shuts down.. ahhhh! #rage #sad,1
I need more clothes for winter but no money #sad,3
Sometimes i think why was i born for u to miss treat me 😞😞😞 #depress,5
@FNTHEHALLS @janeface15 that's just #sad. Even #Giuliani said it was a description of his sexual assault,2
RT @REDD_2U: I really don't know what to say about our generation #sad,3
This is the saddest story I've read because it's true. He really could shoot someone on 5th Ave. #sad https://t.co/7OnUgxHKRn,3
@virginmedia worst customer service received from a company for many years on the 0345 billing line today. #leaving #leftonhold #unhappy,3
So I've just realised that Christy's mom has been her only true friend all season. #sad #LittleWomenLA,2
"i'm just sitting here in the dark, thinking about bucky and my life choices with some sad music in the backgroud idk what to do with myself #sad",4
@elegantcoretta @susansapienza @foxandfriends✨But on religion...Hills camp pretty much mocks anyone that believes in God esp Catholics! #sad,1
I guess the familiar face returning to GSM throwing many of the doctors for a loop in ep 13.06 is Leah Murphy...? #Surprising #GreysAnatomy,3
Innovative Italian fashion company launching franchise Changing Retail Share #surprising #business #francise #retail http://buff.ly/2dWyV1o pic.twitter.com/JqpsvzhqDi,2
This is a #surprising book on many levels. #PsychologicalThrillers @nijay http://amzn.to/2dFCV2L?tag=ep0cf-20 …pic.twitter.com/QjxMNqzVsh,3
"5 yrs nowadays seems a lot, however, still #surprising #ByeByeSmartphoneshttps://twitter.com/eskimon/status/785863761571700736 …",3
"@GaryLineker new Scotland manager, didn't you hear?! #surprising",5
Hi @DanaTheTrainer could you please confirm what you used to keep in your Thermos please? @AThompsonDandT doesn't believe me #surprising,2
So we are ranked in the top 10 and the only team we've played that has a winning record is Wyoming?? #surprising,4
"Yes! A very ""deep, shocking, and politically #Surprising #NOSEDIVE!!!https://twitter.com/postpolitics/status/785314301208821760 …",5
AG starts an affiliation campaign with a current #opportunity in all main cities. #franchise #chance #surprisinghttp://buff.ly/2d3Xq6G pic.twitter.com/y3IoPMgMph,2
"That was actually funny, and open by Hamilton guy also good. #Surprising @nbcsnlhttps://twitter.com/Mediaite/status/784963223011389440 …",2
House to myself for the last 4 days and I haven't burned the house down and it's super clean #surprising,3
Great animation showing key stats about Britain's population #surprising #divided?https://twitter.com/channel4news/status/783698304710291456 …,3
Pochettino is still so underrated #surprising https://twitter.com/ElishaGianluca/status/783275001814233088 …,4
@MarianKeyes I literally don't notice him because I'm too busy girl-crushing on the wondrous Oti. #Surprising,2
Whats is so spI abt 2nd oct? I asked to few of my frnds..here r d top replies;1) #BigBillionDays2) #sunday3) #GandhiJayanti#surprising,3
The #Surprising #Health #Benefits Of #Kiwis Video http://ow.ly/UIlm304KpVe  #HealthBenefits #Kiwi #Fruits #HealthyFoodpic.twitter.com/AJxNgNk9d5,2
How do you know what #skills you have unless you push or #challenge yourself? Working #solo it can be #surprising... https://goo.gl/ndtOsn ,1
This year I am on time to change tyres! :-) #surprising pic.twitter.com/qFkiV1hcQ9,3
The reason this lifelong #Android user #jumped #ship to #iPhone7 is #surprising BGR @rrabg5 @pmrh @JoseLuisBaraja3https://apple.news/ANd727TQoMPaR54KP4rMiUg …,4
Good business for a cancer #hospital & Trump#surprising #healthcare #revcycle #medicine #himss #nehimss #hospitals…https://lnkd.in/dn8YT6A ,2
@GlennThrush the paper back is less expensive than kindle ? #Surprising,3
@SwiggyCares dint receive ur rply yt. Is tis how custmrs are treated?  #Surprising rather #Shocking 6 swiggy accnts will b deleted shrtly,3
Man this guy #keeps #surprising me #apple mood #SteveJobs the best impersonator ..! What up doe @iKevinBailey you readypic.twitter.com/ftLHUvO3q6,2
#Corbyn's speech is actually quite good. #surprising #labourconference,3
I wonder how trump got on the plane with that man sitting behind him. #surprising https://twitter.com/historyinpix/status/780841213737967616 …,2
Absolutely loved #howtodateafeminist at the @arcolatheatre - it's #funny #moving #surprising… https://www.instagram.com/p/BK1k5B0gioA/ ,1
Surprising Québec  #Québec #QC #Canada #Typical #RoadTrip #Friends #Surprising #Sunset… https://www.instagram.com/p/BK1h7rcjTdC/ ,2
@IAmJericho is overjoyed by his win over @iLikeSamiZayn. #surprising @WWE #ClashOfChampionshttps://twitter.com/WWE/status/780217792461049856 …,3
My daughter taking me to a house full of my loved ones for my 60th surprise bday! #surprise #birthdaypic.twitter.com/jM70nmfIpF,5
When your boss says you can have Friday off #surprise #LongWeekendpic.twitter.com/L9D4ixRrcc,1
Lily thinks I'm taking her to see Bridget Jones on Monday... I'm actually taking her to see Justin Bieber #bestsisterever #SURPRISE,4
"After one month of being apart at school, I finally got to see my baby today @TimTheTiger51 #surprise pic.twitter.com/dKOm1ujjkw",2
We have a #Surprise for all the Participants ! Wish to know what it is? #ShowYourLove,4
They are some remixes of @zaralarsson 'Ain't My Fault' out today  #surprise #AintMyFault,2
Crazy Party at @crazyhorseparis Show by @ChantalThomass With girls and my baby bump  #25weeks #pumpmybump #pregnancy #surprise pic.twitter.com/XpiV8eT0ri,4
Anybody at @INDairport? I just signed all the No. 22 @HPE cars for sale ha! #surprise #whynot @IndyCarpic.twitter.com/gAqLYkbVvb,5
An actual birthday #surprise ..  pic.twitter.com/E9TwslcZAA,3
Party Planning was a success!  Phew! #surprise #moms50th,3
I love them the most!:::#birthday #surprise #girls #love #friendship #friends #family #24… https://www.instagram.com/p/BLDHsVOB99t/ ,3
"Holy crap!!! Ted Mosby is in ""Not Another Teen Movie!"" I've never seen him in anything else!  #surprise",5
What are YOU doing here?!?!?! #dollyparton #hollywoodbowl #besties #bff #surprise #wine https://www.instagram.com/p/BLDE22aj4f_/ ,5
Thats for history all around the globe as well #Surprise https://twitter.com/SaireMusic/status/782430076797349888 …,2
A blurry pic taken before I got kissed on the head by that stranger in the blue #surprise #thanksmanpic.twitter.com/9QQCsRxFNP,3
So thrilled about my #orchids blooms .. good position #nogreenthumb #surprise #loveflowers @… https://www.instagram.com/p/BLC5m3Ug78v/ ,4
Fun night in the hood with local #friends dropping by #surprise #melindaandken https://www.instagram.com/p/BLCxZuAg0pQ/ ,2
"just when you thought I was going to do laundary, there are no pods in this container  #surprise… https://www.instagram.com/p/BLCwTyShxQC/ ",3
Awesome surprise!••••#la #sunset #fun #downtownla #helicopter  #surprise #vsco #vscocam… https://www.instagram.com/p/BLCsSLyjL9q/ ,5
.@MakeupIcon Thank You!  Look what arrived today!#happymail #surprise #makeup #giveaway #beauty @Brianasan pic.twitter.com/7HKtH0pPpx,5
My love bought us a puppy while I was at work  #surprise,3
"Saturday night. Yay!!! #surprise vacation @ Arizona Biltmore, A… https://www.instagram.com/p/BLCo5rUj1eXPYVpNt8dNsjCnAaAX2C5Kgn3ikE0/ …",1
#yfw everyone is blurring the middle centre of the #pixel because it's a notification indicator #surprise https://twitter.com/androidcentral/status/782274130410364928 …,2
We pulled it off! Best surprise ever! Happy 60th Donna... We love you! #surprise #limo… https://www.instagram.com/p/BLCYrD5BEkB/ ,5
This Saturday was definitely a #Surprise! Chase will be expecting a visit from the tooth fairy… https://www.instagram.com/p/BLCNdrVAlO-/ ,4
Actually managed to train tonight & did quite well w/it. I'm #surprised that I did everything that I did today w/as #awful as I've felt :(,3
Can't believe that nobody so far has mentioned that trump is an English word for fart.#justsaying #surprised,4
Thanks guys for the awesome birthday wishes & You guys are so sweet! Very nice #GIF  love you #shiva #surprised #compliment #mademyday https://twitter.com/skycinemas/status/785548421990002692 …,4
"#European & #American just STOP going to #Muslim countries, you have been warned a 100 times already, don't act #surprised if u get #knifed!https://twitter.com/JPY_Kurdish/status/785317534241218560 …",3
"Having watched the trailer at least a dozen times, I think my favorite scene was the Rita scene. #PowerRangersMovie #Surprised",1
"@mattarellano120 she almost outclassed those brazilians in fitness and tone matatangkad lng talaga cla hehe and yeah, the abs..#surprised!",3
Wow! Thank you so much! We are genuinely #surprised #hbbea2016pic.twitter.com/ydyE1rIKVl,5
"Whelp. I have to thank @comcastcares, though it took a while, you fixed the problem and credited me accordingly. Thanks! #surprised",3
Customer contacted us about a fruit that had appeared on their plant for the 1st time in 10 years #Akebiaquinata #Surprised pic.twitter.com/prDFpPKo9e,4
"Just said ""Chip and Joanna Gaines"" for the first time on air and I've been here 5 months #surprised #fixerupperpic.twitter.com/GInuosoSnS",3
"first game, first win  #surprised",3
Well done Soundtrack. Something cheaper than Amazon and in stock before them. #surprised,3
#surprised I didn’t realize that 3d printing of soft things has come so far. http://www.techtimes.com/articles/180665/20161004/mit-researchers-develop-shock-absorbent-3d-printed-robots-soft-skins.htm …,5
Wow! Called EA to report the FIFA 17 crash on FUT draft and they gave me my money back straight away. #surprised,5
I did not notice that at all I am #surprised https://twitter.com/orgasumluke/status/782400700282183680 …,5
That was actually a good read and keep by Mayfield. #surprised #Sooners score.,2
#amazed not #surprised how clean #downtown #wpg is after @NHLJets game #thanks #fans and @DowntownWpgBIZ  clean teampic.twitter.com/eDjOosJJdR,3
Hillary Clinton's condescending and judgmental #BasementDwellers audio about to be covered by @PoppyHarlowCNN on #CNN. #Surprised,3
"He #surprised us on his lunch break to watch #39 #dominate at his #football #game gah, I fall in #love a little more everyday  #MYApic.twitter.com/X63dDFEgKd",2
Woah didn't expect idol audition to be held in our island! #surprised,5
#surprise #surprised  #2 days early X lol @ Titanic Exhibition Centre https://www.instagram.com/p/BLB7F0GDL8D/ ,4
Hmm... local GOP/Trump walkers going door to door in Arlington today... #Surprised! #GroundGamepic.twitter.com/GLbiBWAsBp,3
Shameless is actually so good lol #surprised,3
"#surprised If true, there’s finally a fun way to pass kidney stones.  ;)  http://www.kansas.com/news/local/article105204786.html …",4
"@TicTacIndia Aftr spending summer holidays at home whn i was going 2 my hostel,Tiger (my pet) didn't let me go #Surprised #TicTacCherryCola",2
@mrmissm @averydassey @ZellnerLaw You mean Pam? Everyone wonders the same thing. Seems it would be impossible & some1 is lying. #Surprised?,3
Irani muslims are ever good drinkers. #Surprised# https://twitter.com/TheEconomist/status/782073578258915328 …,3
"Good God, Luke Cage is good!  #surprised",5
The old iPad was eligible for an OS update.#surprised,3
#Ghostbusters is a great movie. #surprised,3
When uve had a bad day & ur colleagues buy u  &wine then u leave work in u find ur bf outside & bought u a Macbook air #happy #surprised,2
#surprised Caffeine… so good and so bad: http://medicalxpress.com/news/2016-09-caffeine-based-compounds-parkinson-disease.html …,3
Never expected to see @Joe_Sugg 's book in my small country: Mauritius! #joesugg #usernameregenerated #mauritius #surprised pic.twitter.com/HmCiZsGqCu,4
Teacher's day..#surprised,1
Can't say I'm #surprised.its a part of the larger #strategy #coming to a town like yours!https://twitter.com/sandratxas/status/781555540535148544 …,1
Husband baking biscuits. #surprised.#yummy#more often!!,3
@kylegriffin1 @baltimoresun Not #surprised that any literate responsible organization would support #Trump,3
Parents applying for schools when the kid is just a Zygote is a reality #surprisedhttp://www.telegraph.co.uk/education/educationnews/12165260/Mums-seeking-to-apply-to-private-school-before-they-have-even-conceived-heads-claim.html …,3
I feel loved!!  I had a #lovenote waiting for me on my desk this morning.  #surprised https://www.instagram.com/p/BK8TMu6AsMG/ ,3
Husband of the month goes to Justin! Thank you for the flowers! #surprised https://www.instagram.com/p/BK8QxX0B5nQ/ ,3
#surprised 5-10% of children with HIV do not let the disease progress. http://medicalxpress.com/news/2016-09-children-hiv-treatments.html …,3
I actually look normal without makeup #surprised,3
I'm beginning to like Jerry Springer. #Surprised https://twitter.com/EricWolfson/status/781126823870627840 …,2
@kburton_25 wait....you would describe yourself as shy? #Surprised pic.twitter.com/QSR83YLsMR,3
"Living in Calgary, if you'd asked me if Alberta had a religious hospital system, I would've said no way. #surprised https://twitter.com/Paulatics/status/781314741608284161 …",3
Met some cool people from England...They don't know who @StephenCurry30 is #surprised,3
@jtaboner thank you jacq! You made my day. I love you so much! #instagram #surprised,3
Football coach Tommy Wright suspended over transfer bung claims #surprised  http://news.sky.com/story/football-coach-tommy-wright-suspended-over-transfer-bung-claims-10597497 …pic.twitter.com/M2sxUAFYXM,3
A gift from my husband #loveyoutoo #momlife #surprised https://www.instagram.com/p/BK6eLWkjTO5/ ,3
Pair spotted taking bag holding pressure cooker in NYC now believed to be in Middle East - #Surprised?? https://apple.news/AW_lBkhhwTEe9X8irAHi8nA …,4
@NFAndraChansen @Refshaleoen Wow... #surprised  but congratz!,3
My friend surprised me with this yummy salted caramel and banana cupcakes! #newfriends #Cupcakes #saltedcaramel #togood #surprised pic.twitter.com/ly6fDErwGs,3
"I gotta say, I'm #surprisedhttp://on.inc.com/2d2Wq6x ",3
English classes are really fun.. I have to be honest I actually learned something today! #surprised #school,3
"So.. *someone* is rather fond of me, and listens quite well!  #Surprised #Gratefulpic.twitter.com/8Zw9pKvMED",4
@Virgin_TrainsEC I have a similar reaction when you folks run on time #astonished.,4
It's been *sigh* T W E N T Y years... #astonished The Fresh Prince of Bel-Air #sitcom @nbc #belair #fresh #bourgeois #memories #smile #young,3
I can't believe I've gone a month without smoking #astonished https://twitter.com/ogchieffa/status/736999925691600898 …,5
"Hard to believe, but we met with someone today that hadn't heard of @RoyLilley - and yes, she did come from the UK! #astonished",4
"God, You are awesome. My brother is now a CFO/Group Controller. #astonished",3
New York City is incredible small. #astonished,3
First time hearing Trump speak #astonished #amazed #dumbfound #Debates2016,3
"The most impressive thing I've heard from Trump ever is that, unlike journalists, he knows difference between lectern and podium. #Shocked",3
I never would've guessed. #shocked  https://twitter.com/TheEllenShow/status/785968710783635456 …,5
Just learned there's a worse place than Kajaani  #shocked #NGS2016,5
Very sad news about Rebecca Wilson. She gave me my start at the Telegraph as a teenager - was always generous and great fun. #shocked,5
Wow! It is truly amazing how some people change. Some for the better and others... not so much. #shocked,5
This sport will always surprise me I guess that's why we all love it  and hate it at the same time . #shocked,5
Can't believe Pete cheated on megan #shocked,5
I didn't expect Samantha to get through #shocked #xfactor,5
Saturday's 24 hour rainfall - #INCREDIBLE! #Matthewpic.twitter.com/QwuH0wMb8s,5
What an experience! AGS winners! #incredible #ThankYou @NASUWT @AGS_Englishpic.twitter.com/YtD1S9CQoG,5
Ok jus watched @WestworldHBO #mindblown congrats cast & crew #incredible,2
